Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2024-05-21,117.0,250.12,15.69,18.63,27.49,34.18,3.31,1.12,40.6,4.53,9.46,,,,19.85,36.02,35.44,0.66,168.68,0.0,0.0,176.71,,
2024-05-22,93.19,291.72,13.47,10.73,17.47,25.6,2.58,0.99,30.11,4.36,7.63,,,,13.44,35.96,39.06,0.78,159.34,0.0,0.0,176.18,,
2024-05-23,70.44,166.44,12.28,17.07,29.6,32.58,2.62,0.81,42.21,4.46,8.93,,,,9.6,35.03,41.79,0.93,102.67,0.0,0.0,162.01,,
2024-05-24,55.2,131.02,10.37,19.15,29.51,27.48,2.29,0.82,36.26,4.21,10.18,,,,8.81,35.19,41.1,0.74,154.87,0.0,0.0,184.44,,
2024-05-25,72.39,197.25,11.22,19.43,28.58,27.2,2.86,0.97,33.65,4.24,9.32,,,,14.89,37.58,32.35,1.1,244.89,0.0,0.0,173.7,,
2024-05-26,79.31,216.66,15.71,18.57,27.53,34.47,3.01,1.23,32.75,4.28,10.42,,,,24.75,38.28,21.62,1.03,246.47,0.0,0.0,204.02,,
2024-05-27,107.65,278.82,15.95,19.01,25.31,34.17,3.33,1.33,35.28,4.68,11.23,,,,24.52,38.67,19.81,0.95,242.09,0.0,0.0,125.99,,
2024-05-28,82.9,234.66,15.67,18.64,27.53,34.35,3.03,1.18,42.41,4.48,12.73,,,,24.87,39.53,17.19,0.98,249.22,0.0,0.0,197.15,,
2024-05-29,76.16,216.06,15.69,18.63,27.57,34.38,2.77,0.88,35.75,4.52,10.7,,,,17.27,38.74,21.26,0.84,221.63,0.0,0.0,187.43,,
2024-05-30,65.93,194.18,15.69,18.62,27.61,34.32,2.74,0.63,38.88,4.32,10.59,,,,14.18,38.84,21.84,1.19,241.39,0.0,0.0,189.37,,
2024-05-31,74.44,277.85,15.72,18.38,27.58,34.74,2.6,0.86,33.34,4.3,11.67,,,,14.05,38.51,21.18,1.06,195.4,0.0,0.0,181.25,,
2024-06-01,71.17,200.06,15.84,18.92,25.12,33.99,4.65,0.94,30.51,3.89,7.39,,,,24.93,36.41,24.45,1.05,241.54,0.0,0.0,134.11,,
2024-06-02,50.66,128.61,15.55,18.66,27.52,34.29,2.62,0.65,32.77,4.07,8.98,,,,15.74,36.41,26.16,0.84,211.52,0.0,0.0,191.81,,
2024-06-03,89.31,192.19,15.65,18.66,27.48,34.17,2.42,0.82,36.18,4.14,9.76,,,,17.14,37.42,24.75,0.87,236.98,0.0,0.0,196.07,,
2024-06-04,158.9,307.79,14.88,19.99,20.44,31.87,2.58,0.64,33.99,3.28,6.15,,,,20.42,38.66,22.92,0.89,242.62,0.05,0.05,191.24,,
2024-06-05,97.81,315.42,15.62,18.68,27.57,34.31,2.44,0.71,31.8,4.14,6.93,,,,20.03,37.93,24.92,0.72,192.1,0.0,0.0,177.61,,
2024-06-06,69.58,188.54,15.88,17.83,24.91,35.83,2.52,0.56,33.33,3.61,6.99,,,,11.82,33.57,35.94,1.08,258.0,0.02,0.02,236.83,,
2024-06-07,158.72,242.59,15.68,18.66,27.56,34.15,2.17,0.53,36.44,4.06,8.9,,,,13.01,35.81,25.64,1.06,229.66,0.0,0.0,204.07,,
2024-06-08,174.48,395.74,15.69,18.59,27.55,34.37,2.42,0.62,32.58,3.99,9.73,,,,13.66,35.68,25.76,1.22,268.73,0.0,0.0,160.74,,
2024-06-09,101.12,203.83,15.58,18.62,27.45,34.31,2.56,0.73,33.46,3.98,10.9,,,,11.93,36.09,20.52,1.44,287.7,0.0,0.0,218.57,,
2024-06-10,78.68,184.17,15.7,18.63,27.54,34.35,3.01,0.81,34.68,4.22,9.46,,,,13.93,37.43,19.67,1.33,295.11,0.0,0.0,222.86,,
2024-06-11,110.67,270.48,15.68,18.62,27.5,34.14,3.26,1.07,37.71,4.18,7.72,,,,21.05,37.77,19.77,0.96,229.22,0.0,0.0,204.76,,
2024-06-12,82.14,268.12,15.66,18.57,27.56,34.45,2.6,1.28,33.21,3.9,6.24,,,,13.31,37.81,20.96,1.08,218.38,0.0,0.0,207.76,,
2024-06-13,85.85,234.75,15.72,18.65,27.54,34.28,2.66,0.93,34.58,4.36,11.13,,,,23.89,39.03,20.73,1.11,193.16,0.0,0.0,206.04,,
2024-06-14,99.01,263.28,15.67,18.71,27.04,34.23,2.72,0.47,37.89,4.19,11.67,,,,13.59,37.29,27.18,1.22,177.07,0.0,0.0,193.94,,
2024-06-15,102.77,248.84,15.69,18.63,27.41,34.33,2.48,0.58,31.19,4.37,12.28,,,,17.0,38.38,24.36,1.2,233.44,0.0,0.0,212.88,,
2024-06-16,70.76,256.44,15.76,18.64,27.53,34.31,2.93,0.74,31.82,4.44,11.5,,,,19.19,39.31,24.2,1.15,244.63,0.0,0.0,217.21,,
2024-06-17,71.04,188.23,15.64,18.68,27.5,34.28,2.61,0.6,31.05,4.39,9.03,,,,17.35,40.2,25.19,1.07,224.1,0.0,0.0,212.53,,
2024-06-18,85.16,264.09,15.94,17.73,28.11,35.75,2.52,0.54,30.71,4.35,8.76,,,,16.69,39.21,31.3,1.21,217.19,0.02,0.02,266.33,,
2024-06-19,92.61,279.71,15.78,18.55,26.68,34.74,2.78,0.47,30.15,4.21,10.25,,,,17.41,39.23,30.28,0.67,170.57,0.0,0.0,186.99,,
2024-06-20,68.66,169.08,15.8,18.87,27.2,34.14,2.6,0.65,33.02,4.33,10.13,,,,11.23,33.82,42.58,1.0,214.79,0.0,0.0,155.8,,
2024-06-21,67.65,165.75,15.74,18.59,27.48,34.4,2.46,0.74,38.0,4.35,7.16,,,,10.66,32.52,53.76,1.1,230.19,0.0,0.0,169.04,,
2024-06-22,61.23,109.61,15.75,18.55,27.42,34.4,2.21,0.98,32.17,3.59,1.63,,,,2.32,32.94,53.67,0.81,191.72,0.0,0.0,143.66,,
2024-06-23,52.12,109.62,15.7,18.6,27.55,34.2,2.13,0.83,31.18,4.34,5.37,,,,4.53,33.4,57.1,0.69,159.92,0.24,0.24,171.99,,
2024-06-24,68.69,110.07,15.76,18.41,27.61,34.66,2.35,0.79,33.52,4.46,6.78,,,,7.63,33.02,67.6,0.66,196.34,0.0,0.0,128.57,,
2024-06-25,69.27,109.52,15.81,18.56,27.51,34.31,2.54,0.82,38.57,4.44,5.98,,,,11.48,33.78,64.2,0.68,182.59,0.0,0.0,143.63,,
2024-06-26,86.25,116.8,15.92,17.29,28.4,37.5,2.14,0.8,33.48,4.47,6.4,,,,11.61,33.15,69.76,0.77,193.88,0.01,0.01,145.38,,
2024-06-27,50.72,118.73,15.21,21.9,25.31,27.06,2.16,0.51,35.6,4.3,8.83,,,,9.68,32.14,72.56,0.66,179.4,0.0,0.0,67.44,,
2024-06-28,61.38,137.78,15.83,18.71,27.12,34.5,2.19,0.68,30.98,4.7,4.75,,,,9.92,29.06,99.06,0.67,218.66,1.51,1.35,82.33,,
2024-06-29,79.31,166.11,15.71,18.64,27.52,34.29,2.29,0.67,30.57,4.22,5.64,,,,13.08,30.41,95.39,0.86,255.71,0.0,0.0,122.77,,
2024-06-30,48.82,152.2,15.61,18.66,27.48,34.33,2.05,0.6,32.41,4.15,6.94,,,,12.53,32.25,77.65,0.84,241.48,0.0,0.0,166.34,,
2024-07-01,57.77,136.55,15.57,18.74,27.15,34.48,2.2,0.59,31.44,3.99,8.72,,,,12.01,31.68,79.05,0.92,213.82,0.04,0.04,146.19,,
2024-07-02,63.94,115.69,14.96,22.15,25.18,26.96,2.34,0.57,31.7,4.11,6.44,,,,13.86,32.22,77.7,0.87,226.39,0.01,0.01,138.8,,
2024-07-03,47.54,137.23,15.63,18.63,27.46,34.06,2.42,0.67,31.43,4.37,4.63,,,,12.08,29.47,87.57,0.8,179.15,0.48,0.47,84.59,,
2024-07-04,34.92,129.62,15.68,18.64,27.46,34.27,2.15,0.69,31.54,4.22,4.73,,,,11.74,28.13,99.72,0.56,182.1,0.24,0.23,73.2,,
2024-07-05,58.87,129.52,15.68,18.65,27.47,34.27,2.36,0.71,30.9,4.26,5.09,,,,14.61,29.01,99.68,0.53,194.45,0.01,0.01,81.29,,
2024-07-06,50.65,129.2,15.62,18.63,27.16,34.59,2.46,0.65,31.86,4.25,4.52,,,,11.82,29.64,91.24,0.83,215.3,0.0,0.0,107.51,,
2024-07-07,40.37,128.32,15.78,17.95,22.05,36.23,2.29,0.41,30.78,3.33,3.85,,,,10.81,29.85,71.62,0.55,178.89,0.0,0.0,172.75,,
2024-07-08,60.91,130.14,15.0,22.18,25.14,26.97,2.18,0.03,31.21,4.29,4.4,,,,11.6,29.63,85.42,0.6,211.45,0.0,0.0,199.05,,
2024-07-09,61.16,129.42,15.76,18.7,27.58,34.29,1.83,1.63,31.07,4.32,4.36,,,,13.41,29.94,82.57,0.61,186.27,0.12,0.11,115.86,,
2024-07-10,56.18,131.61,15.62,18.64,27.4,34.32,1.84,0.77,32.71,4.32,5.66,,,,19.94,31.53,81.12,0.69,227.1,0.0,0.0,162.11,,
2024-07-11,59.84,129.84,15.66,18.59,27.51,34.43,2.09,0.63,33.44,4.22,4.91,,,,15.92,33.88,62.11,0.88,248.87,0.0,0.0,187.95,,
2024-07-12,42.05,129.19,15.74,18.66,27.46,34.19,2.14,0.52,31.56,4.27,3.89,,,,11.7,31.6,66.72,1.06,247.73,0.0,0.0,108.8,,
2024-07-13,41.3,129.32,15.65,18.67,27.46,34.24,2.2,0.77,30.92,4.19,3.77,,,,8.86,30.42,81.32,0.69,221.81,0.06,0.06,125.38,,
2024-07-14,40.9,129.23,15.6,18.75,27.42,34.22,2.84,0.76,31.5,4.3,5.32,,,,4.51,32.37,67.55,0.55,157.7,0.0,0.0,183.6,,
2024-07-15,50.54,121.04,15.67,18.4,27.69,34.69,3.07,0.8,31.36,4.37,5.38,,,,7.52,32.1,82.25,0.6,194.43,0.0,0.0,180.19,,
2024-07-16,75.97,149.27,15.7,18.63,27.53,34.36,3.78,0.7,31.88,4.15,3.96,,,,9.91,33.57,73.19,0.53,157.24,0.0,0.0,157.26,,
2024-07-17,69.03,137.43,15.89,19.06,25.48,33.85,3.64,0.65,32.23,3.94,3.51,,,,11.98,33.03,83.6,0.78,132.16,0.0,0.0,137.95,,
2024-07-18,54.84,153.03,15.71,18.64,27.49,34.16,4.74,0.72,31.18,4.23,4.35,,,,14.65,31.83,82.72,0.65,165.34,0.0,0.0,149.86,,
2024-07-19,60.25,162.69,15.61,18.65,27.47,34.42,2.99,0.83,31.87,4.29,5.0,,,,15.57,31.98,76.59,0.73,158.94,0.0,0.0,165.35,,
2024-07-20,108.61,192.54,15.68,18.6,27.46,34.26,4.07,0.7,34.63,4.26,4.14,,,,12.98,32.84,63.55,0.61,147.88,0.0,0.0,173.71,,
2024-07-21,73.88,167.43,15.71,18.7,27.55,34.28,3.33,0.68,31.69,4.11,5.59,,,,12.35,32.79,87.06,0.66,211.52,0.04,0.04,122.92,,
2024-07-22,71.07,129.65,15.67,18.61,27.46,34.16,3.81,0.73,30.95,4.05,6.33,,,,11.44,31.49,90.04,0.73,187.89,0.0,0.0,141.57,,
2024-07-23,68.0,128.91,15.34,20.73,25.65,32.25,4.43,0.75,35.84,4.34,5.16,,,,16.23,32.43,89.83,0.59,208.52,0.1,0.04,113.47,,
2024-07-24,56.51,211.21,15.61,19.45,27.04,32.44,4.48,0.92,34.63,4.23,4.26,,,,16.48,30.36,99.22,0.69,206.17,0.11,0.09,85.81,,
2024-07-25,30.81,177.96,15.65,18.23,27.52,35.29,3.59,0.9,33.67,4.35,4.88,,,,19.63,30.78,81.12,0.56,216.85,0.87,0.61,102.96,,
2024-07-26,51.31,227.37,15.69,18.77,27.49,33.99,4.43,0.81,31.95,4.23,3.77,,,,14.65,30.97,95.01,0.69,223.6,0.0,0.0,93.04,,
2024-07-27,49.81,306.54,15.82,17.41,20.19,37.04,3.04,0.63,31.41,3.02,3.56,,,,15.16,32.0,77.72,0.58,189.95,0.0,0.0,182.97,,
2024-07-28,44.17,132.63,14.78,20.99,26.9,28.69,3.37,0.66,30.97,4.16,3.74,,,,12.37,34.64,72.98,0.51,161.29,0.01,0.01,235.16,,
2024-07-29,40.15,129.64,15.57,18.7,27.43,34.73,2.07,0.55,32.29,4.19,3.33,,,,9.05,33.07,82.08,0.62,142.07,0.0,0.0,156.18,,
2024-07-30,41.08,129.7,14.82,22.75,23.64,26.83,3.04,0.55,31.5,3.93,4.06,,,,11.67,36.24,63.12,0.7,195.69,0.0,0.0,222.75,,
2024-07-31,54.57,108.57,14.65,22.3,24.4,27.22,2.26,0.42,38.23,3.39,2.86,,,,16.62,34.86,75.88,0.97,297.36,0.56,0.28,195.53,,
2024-08-01,37.78,68.01,14.59,22.13,25.59,27.27,1.93,0.5,29.5,4.06,2.74,,,,8.53,30.39,98.33,0.62,163.13,0.0,0.0,180.43,,
2024-08-02,41.12,96.09,14.59,21.23,26.9,27.55,1.57,0.59,29.47,3.67,2.58,,,,11.77,30.96,99.42,0.5,160.32,0.0,0.0,143.63,,
2024-08-03,28.27,74.38,15.74,18.71,27.43,34.18,6.96,0.6,29.83,4.02,2.44,,,,9.49,29.99,97.84,0.75,143.71,0.0,0.0,162.04,,
2024-08-04,34.19,80.72,15.69,18.54,27.36,34.48,9.39,0.62,29.82,3.92,2.04,,,,7.09,30.4,73.89,0.53,173.4,0.23,0.22,175.33,,
2024-08-05,31.54,78.29,15.75,18.65,27.62,34.41,9.08,0.51,30.64,4.04,1.86,,,,5.83,30.29,99.1,0.78,161.88,0.02,0.02,130.98,,
2024-08-06,22.71,68.52,15.66,18.66,27.42,34.59,9.01,0.63,29.88,4.07,2.22,,,,6.51,29.14,98.1,0.91,265.26,0.01,0.01,108.94,,
2024-08-07,23.29,66.29,15.79,18.62,27.4,34.16,8.08,0.58,29.9,4.05,2.54,,,,8.58,28.19,,0.86,275.77,0.08,0.08,82.53,,
2024-08-08,30.18,104.33,15.66,18.58,27.44,34.38,7.19,0.65,30.14,4.09,3.01,,,,11.92,28.27,99.43,0.58,204.87,1.09,1.08,116.14,,
2024-08-09,33.83,119.78,15.66,18.63,27.51,34.14,9.31,0.68,29.94,4.08,2.91,,,,8.97,29.06,99.21,0.55,224.61,0.25,0.24,135.03,,
2024-08-10,45.06,120.2,15.68,18.62,27.57,34.19,8.38,0.73,29.99,4.06,2.95,,,,9.45,28.22,,0.53,193.86,0.62,0.61,90.05,,
2024-08-11,31.93,82.72,15.64,18.67,27.51,34.14,8.64,0.74,29.81,4.16,2.78,,,,8.67,26.68,,0.69,260.0,2.89,2.86,51.92,,
2024-08-12,36.19,97.53,15.59,18.63,27.41,34.53,7.7,0.77,29.7,4.15,3.17,,,,10.9,27.7,,0.59,249.72,0.6,0.59,65.66,,
2024-08-13,50.27,151.44,15.73,18.5,27.02,34.48,9.1,0.6,30.07,3.91,2.78,,,,10.07,28.52,99.41,0.52,195.23,0.06,0.06,112.31,,
2024-08-14,54.47,152.39,15.63,18.63,27.5,34.27,7.97,0.82,30.33,4.06,3.73,,,,11.61,29.92,91.49,0.47,209.47,0.0,0.0,136.02,,
2024-08-15,56.55,96.99,16.29,15.13,26.95,41.53,8.18,0.69,29.9,3.86,2.71,,,,9.76,28.41,,0.5,192.8,0.49,0.24,74.73,,
2024-08-16,64.58,140.35,15.07,22.12,25.23,26.91,7.92,0.55,31.08,3.78,3.19,,,,3.47,30.93,99.25,0.86,219.84,0.01,0.01,165.81,,
2024-08-17,98.2,169.66,15.72,18.62,27.52,34.29,9.28,0.75,30.4,4.33,5.34,,,,4.52,31.03,83.3,0.76,225.79,0.0,0.0,179.89,,
2024-08-18,66.38,94.83,15.7,18.62,27.54,34.11,8.37,0.65,30.62,4.33,5.34,,,,4.52,31.16,82.39,0.84,245.12,0.0,0.0,166.94,,
2024-08-19,80.99,115.69,15.6,18.53,27.55,34.29,8.73,0.68,30.52,4.31,5.4,,,,4.53,30.94,73.05,0.96,245.12,0.0,0.0,153.11,,
2024-08-20,73.81,105.23,15.73,18.55,27.22,34.42,8.92,0.57,31.1,4.25,5.28,,,,4.55,29.64,85.03,0.88,268.84,0.01,0.01,65.93,,
2024-08-21,69.67,113.5,15.66,18.63,27.51,34.29,9.68,0.66,31.19,4.32,5.35,,,,4.54,30.45,75.3,0.73,242.56,0.0,0.0,175.53,,
2024-08-22,37.25,68.99,15.71,18.62,27.46,34.36,8.3,0.58,31.09,4.32,5.33,,,,4.51,31.05,77.66,0.8,234.4,0.0,0.0,172.62,,
2024-08-23,50.83,78.23,15.78,18.63,27.37,34.24,8.73,0.61,30.85,4.35,5.35,,,,4.53,29.15,88.47,0.67,229.21,0.0,0.0,72.82,,
2024-08-24,70.66,95.4,15.73,18.62,27.55,34.3,7.36,1.23,31.88,4.32,5.32,,,,4.55,30.17,91.48,0.58,214.07,0.1,0.1,99.12,,
2024-08-25,37.31,51.82,15.95,17.64,24.98,36.32,5.58,0.59,30.82,3.64,4.97,,,,4.73,29.53,87.48,0.44,219.88,0.08,0.08,97.38,,
2024-08-26,54.47,91.45,15.82,17.89,27.39,35.69,5.84,0.61,30.97,3.96,5.27,,,,4.68,29.56,90.81,0.5,139.8,0.83,0.77,140.72,,
2024-08-27,83.28,136.39,15.75,18.75,27.52,33.51,5.3,0.6,30.42,4.1,3.84,,,,4.47,28.36,99.05,0.71,192.12,0.07,0.06,113.13,,
2024-08-28,56.69,104.98,15.73,18.67,27.55,34.33,5.59,0.68,30.77,4.33,5.33,,,,4.53,28.0,97.48,0.56,173.96,0.2,0.2,123.7,,
2024-08-29,67.45,105.07,15.72,18.55,27.34,34.42,5.96,0.76,29.8,4.27,5.4,,,,4.5,26.73,,0.72,168.68,0.54,0.51,75.2,,
2024-08-30,68.46,125.94,15.47,18.4,27.34,34.39,6.29,0.82,29.49,4.23,5.41,,,,4.51,29.63,84.59,0.65,164.03,0.0,0.0,150.71,,
2024-08-31,75.41,135.63,15.57,18.55,27.37,34.65,7.72,0.74,30.91,4.24,5.39,,,,4.55,30.8,79.32,1.18,299.46,0.0,0.0,159.96,,
2024-09-01,69.32,128.1,15.6,18.81,26.78,33.95,6.14,0.75,31.42,4.19,4.88,,,,4.43,31.52,75.8,1.1,265.17,0.0,0.0,126.66,,
2024-09-02,73.86,123.06,15.68,18.68,27.47,34.16,6.56,0.68,30.92,4.33,5.33,,,,4.53,29.31,89.45,0.62,143.86,0.04,0.04,78.39,,
2024-09-03,60.85,112.67,15.75,18.59,27.5,34.39,4.97,0.64,31.75,4.32,5.35,,,,4.52,30.69,81.09,0.64,197.82,0.15,0.15,115.35,,
2024-09-04,40.24,74.55,15.0,21.49,24.1,29.08,6.18,0.62,33.44,3.85,5.67,,,,3.71,25.61,94.6,0.76,245.44,1.52,0.92,57.98,,
2024-09-05,51.57,95.5,15.71,18.79,27.14,33.96,1.88,0.62,33.55,4.29,5.26,,,,4.52,28.72,85.56,0.72,217.13,0.01,0.01,125.12,,
2024-09-06,52.85,97.87,15.68,18.73,27.22,34.16,4.38,0.54,33.44,4.24,5.32,,,,4.43,27.33,,0.58,178.98,1.04,1.01,73.23,,
2024-09-07,52.32,85.1,15.27,20.9,20.5,29.43,,0.45,33.93,3.0,2.74,,,,3.87,,,0.64,251.93,0.39,0.38,136.45,,
2024-09-08,69.9,112.52,15.63,18.56,27.59,34.36,4.29,0.81,33.72,4.32,5.38,,,,4.52,,,0.83,261.03,0.2,0.19,25.99,,
2024-09-09,59.93,94.35,15.71,18.65,27.55,34.22,4.29,0.7,35.29,4.33,5.35,,,,4.51,30.76,80.92,0.76,243.81,0.0,0.0,140.76,,
2024-09-10,67.87,125.69,15.61,18.65,27.18,34.0,4.17,0.66,33.65,4.28,5.32,,,,4.54,28.7,86.36,0.69,203.67,0.0,0.0,120.1,,
2024-09-11,63.02,118.97,15.74,18.63,27.48,34.29,5.47,0.82,33.49,4.33,5.33,,,,4.53,28.28,96.67,0.8,248.79,0.02,0.02,84.03,,
2024-09-12,37.66,69.74,14.96,19.21,22.79,32.87,4.72,0.51,32.95,3.28,4.37,,,,4.03,26.39,98.95,1.07,254.19,0.15,0.15,65.6,,
2024-09-13,33.44,61.91,15.76,17.97,27.81,35.62,4.6,0.49,33.21,4.33,5.36,,,,4.54,24.03,,0.95,209.9,1.81,1.76,41.25,,
2024-09-14,57.03,84.81,15.65,18.64,27.53,34.13,4.6,0.59,33.12,4.31,5.33,,,,4.5,26.72,99.54,0.91,218.09,0.0,0.0,107.73,,
2024-09-15,96.53,134.81,15.0,19.83,21.15,32.05,3.81,0.38,33.06,3.05,4.07,,,,3.86,28.84,80.09,1.05,263.17,0.0,0.0,170.88,,
2024-09-16,78.88,110.22,15.64,18.59,27.48,34.52,3.82,0.58,34.26,4.33,5.35,,,,4.56,28.99,83.52,1.12,253.16,0.0,0.0,138.24,,
2024-09-17,86.72,108.41,15.91,17.34,28.4,37.34,5.05,1.01,34.13,4.44,5.79,,,,5.01,30.78,81.63,0.89,229.71,0.0,0.0,168.46,,
2024-09-18,71.69,102.77,15.85,17.32,27.97,36.61,4.27,0.65,33.75,4.36,5.44,,,,4.91,28.33,81.63,0.76,250.75,0.07,0.05,52.51,,
2024-09-19,53.98,74.81,15.67,18.17,24.05,35.23,3.59,0.5,33.25,3.73,4.78,,,,4.66,26.85,99.33,0.56,263.34,0.01,0.01,112.85,,
2024-09-20,68.87,98.38,15.68,18.59,27.63,34.26,4.64,0.5,34.24,4.32,5.06,,,,4.52,28.57,79.84,0.57,204.59,0.0,0.0,136.12,,
2024-09-21,64.58,92.47,15.65,18.7,27.46,34.17,3.66,0.74,33.98,4.32,5.32,,,,4.49,29.96,72.51,0.58,194.91,0.0,0.0,117.28,,
2024-09-22,104.53,127.4,15.64,18.63,27.52,34.31,3.95,0.93,34.7,4.31,5.34,,,,4.54,30.64,77.65,0.95,275.72,0.0,0.0,117.98,,
2024-09-23,91.98,136.74,15.78,18.11,27.82,35.56,3.57,0.77,38.04,4.36,5.73,,,,4.58,31.21,73.9,0.86,273.17,0.0,0.0,86.42,,
2024-09-24,106.9,152.69,15.12,22.02,25.11,27.49,4.51,0.83,44.88,4.02,3.94,,,,3.53,32.47,72.42,0.75,257.04,0.0,0.0,96.63,,
2024-09-25,62.44,83.51,15.7,18.54,27.09,34.59,3.33,0.74,42.5,4.28,5.39,,,,4.55,30.91,78.65,0.73,167.48,0.0,0.0,112.78,,
2024-09-26,73.29,104.69,15.09,21.94,25.55,27.87,4.11,0.44,43.66,4.0,3.9,,,,3.62,30.82,82.78,0.56,172.38,0.01,0.01,99.59,,
2024-09-27,43.8,62.57,15.64,18.64,27.49,34.36,5.0,0.41,41.6,4.32,5.33,,,,4.55,28.54,82.42,0.62,116.17,0.0,0.0,89.85,,
2024-09-28,53.48,76.4,15.58,18.65,27.49,34.37,4.25,0.41,42.08,4.31,5.33,,,,4.53,27.18,88.47,0.56,198.78,0.0,0.0,83.0,,
2024-09-29,67.45,97.22,15.65,18.64,26.97,34.18,3.82,0.53,42.68,4.26,5.27,,,,4.6,28.23,85.8,0.56,207.99,0.0,0.0,102.82,,
2024-09-30,75.28,107.56,15.67,18.6,27.24,34.42,4.02,0.7,43.39,4.27,5.31,,,,4.54,29.44,78.73,0.93,242.86,0.0,0.0,96.55,,
2024-10-01,76.65,104.35,15.69,18.6,27.52,34.36,4.92,0.75,43.61,4.32,5.34,,,,4.53,30.16,72.36,0.98,245.51,0.0,0.0,101.34,,
2024-10-02,80.86,115.35,15.65,18.14,27.51,35.68,3.75,0.75,44.66,4.25,5.02,,,,4.9,31.07,61.26,1.04,235.24,0.0,0.0,127.22,,
2024-10-03,73.71,98.69,14.86,21.62,25.26,27.48,5.75,0.93,46.31,3.74,3.24,,,,3.54,31.85,54.24,1.17,278.91,0.0,0.0,112.47,,
2024-10-04,76.94,105.33,15.72,18.35,27.31,34.74,3.87,1.09,36.7,4.25,5.12,,,,4.58,30.67,64.84,0.92,229.88,0.0,0.0,102.15,,
2024-10-05,64.23,91.75,15.59,18.62,27.56,34.25,4.01,0.92,21.92,4.31,5.34,,,,4.51,30.25,64.59,0.97,237.71,0.0,0.0,98.25,,
2024-10-06,64.98,92.82,15.68,18.63,27.36,34.3,4.64,0.9,22.85,4.31,5.34,,,,4.51,29.49,62.52,1.04,244.95,0.0,0.0,97.61,,
2024-10-07,75.91,108.44,15.64,18.57,27.52,34.34,3.05,0.82,23.0,4.32,5.38,,,,4.55,30.75,46.68,1.18,305.82,0.0,0.0,93.43,,
2024-10-08,87.21,124.4,15.64,18.63,27.5,34.28,2.99,1.0,23.54,4.32,5.34,,,,4.51,29.35,63.34,1.02,282.36,0.0,0.0,89.51,,
2024-10-09,70.4,100.57,15.56,18.66,27.22,34.24,4.58,1.03,23.8,4.21,5.26,,,,4.5,28.64,64.13,1.18,298.19,0.0,0.0,85.68,,
2024-10-10,75.67,108.1,15.68,18.6,27.58,34.07,4.61,0.88,23.09,4.32,5.36,,,,4.49,28.1,59.98,1.09,284.34,0.0,0.0,88.0,,
2024-10-11,68.43,97.77,15.76,18.66,27.51,34.35,4.12,0.95,25.2,4.32,5.33,,,,4.54,27.31,59.27,1.18,293.1,0.0,0.0,89.2,,
2024-10-12,81.55,116.5,15.61,18.61,27.48,34.4,5.16,1.35,23.99,4.3,5.34,,,,4.55,27.58,60.18,0.86,259.29,0.0,0.0,86.1,,
2024-10-13,122.75,184.93,15.65,18.68,27.53,34.36,4.26,1.87,25.57,4.31,5.34,,,,4.53,27.71,52.44,0.72,239.11,0.0,0.0,83.88,,
2024-10-14,95.38,134.28,15.62,18.38,27.6,34.61,4.9,2.01,23.79,4.33,5.54,,,,4.54,26.77,49.55,0.91,245.38,0.0,0.0,77.19,,
2024-10-15,113.7,146.63,15.41,19.16,21.5,34.08,6.93,1.22,30.8,3.36,4.32,,,,4.42,26.87,48.05,0.84,249.39,0.0,0.0,49.0,,
2024-10-16,100.21,142.24,14.56,21.26,24.31,27.68,4.62,1.15,48.12,3.55,3.03,,,,3.65,29.45,39.15,0.7,222.09,0.0,0.0,96.26,,
2024-10-17,93.16,115.75,15.64,18.58,26.8,34.61,5.09,1.51,40.62,4.22,5.27,,,,4.57,27.99,54.37,0.69,224.27,0.0,0.0,81.62,,
2024-10-18,79.32,128.16,15.73,18.69,25.44,34.37,5.12,1.79,41.29,4.08,5.05,,,,4.53,30.65,38.99,0.72,229.43,0.0,0.0,62.87,,
2024-10-19,75.28,110.4,15.61,17.35,24.77,36.12,3.48,1.74,37.78,3.82,5.31,,,,4.69,27.18,55.16,0.73,247.41,0.0,0.0,77.36,,
2024-10-20,126.76,201.97,15.97,18.58,25.12,34.78,8.9,1.6,38.48,4.08,5.09,,,,4.6,27.91,68.45,0.55,185.7,0.0,0.0,52.87,,
